timestamp,seat_id,fused_motion_confidence,intensity,is_invigilator_motion,is_seat_vacated
110.0,seat_64,0.0,0.212,0,1
110.0,seat_63,0.0,0.013,0,1
110.0,seat_61,0.436,0.365,0,1
110.0,seat_60,0.0,0.187,0,1
110.5,seat_66,0.0,0.177,0,1
110.5,seat_65,1.743,0.327,0,1
110.5,seat_64,0.0,0.198,0,1
110.5,seat_63,0.0,0.009,0,1
110.5,seat_61,0.28,0.354,0,1
110.5,seat_60,0.0,0.185,0,1
111.0,seat_66,0.0,0.208,0,1
111.0,seat_65,1.776,0.338,0,1
111.0,seat_64,0.0,0.204,0,1
111.0,seat_63,0.0,0.018,0,1
111.0,seat_61,0.696,0.386,0,1
111.0,seat_60,0.0,0.179,0,1
111.5,seat_66,0.0,0.197,0,1
111.5,seat_65,1.59,0.326,0,1
111.5,seat_64,0.0,0.185,0,1
111.5,seat_63,0.0,0.008,0,1
111.5,seat_61,0.402,0.364,0,1
111.5,seat_60,0.0,0.179,0,1
112.0,seat_66,0.0,0.195,0,1
112.0,seat_65,1.619,0.335,0,1
112.0,seat_64,0.0,0.19,0,1
112.0,seat_63,0.0,0.017,0,1
112.0,seat_61,0.369,0.362,0,1
112.0,seat_60,0.0,0.186,0,1
112.5,seat_66,0.0,0.194,0,1
112.5,seat_65,1.463,0.325,0,1
112.5,seat_64,0.0,0.182,0,1
112.5,seat_63,0.0,0.01,0,1
112.5,seat_61,0.511,0.373,0,1
112.5,seat_60,0.0,0.185,0,1
113.0,seat_66,0.0,0.205,0,1
113.0,seat_65,1.445,0.332,0,1
113.0,seat_64,0.0,0.188,0,1
113.0,seat_63,0.0,0.014,0,1
113.0,seat_61,0.928,0.406,0,1
113.0,seat_60,0.0,0.189,0,1
113.5,seat_66,0.0,0.202,0,1
113.5,seat_65,1.236,0.319,0,1
113.5,seat_64,0.0,0.176,0,1
113.5,seat_63,0.0,0.009,0,1
113.5,seat_61,0.762,0.397,0,1
113.5,seat_60,0.0,0.181,0,1
114.0,seat_66,0.0,0.235,0,1
114.0,seat_65,1.294,0.334,0,1
114.0,seat_64,0.0,0.189,0,1
114.0,seat_63,0.0,0.018,0,1
114.0,seat_61,1.087,0.423,0,1
114.0,seat_60,0.0,0.171,0,1
114.5,seat_66,0.0,0.229,0,1
114.5,seat_65,1.112,0.315,0,1
114.5,seat_64,0.0,0.171,0,1
114.5,seat_63,0.0,0.009,0,1
114.5,seat_61,0.685,0.396,0,1
114.5,seat_60,0.0,0.168,0,1
115.0,seat_66,0.177,0.243,0,1
115.0,seat_65,1.164,0.328,0,1
115.0,seat_64,0.0,0.182,0,1
115.0,seat_63,0.0,0.018,0,1
115.0,seat_61,0.905,0.414,0,1
115.0,seat_60,0.0,0.17,0,1
115.5,seat_66,0.0,0.235,0,1
115.5,seat_65,0.952,0.309,0,1
115.5,seat_64,0.0,0.172,0,1
115.5,seat_63,0.0,0.01,0,1
115.5,seat_61,0.712,0.401,0,1
115.5,seat_60,0.0,0.174,0,1
116.0,seat_66,1.046,0.269,0,1
116.0,seat_65,0.996,0.331,0,1
116.0,seat_64,0.0,0.2,0,1
116.0,seat_63,0.0,0.021,0,1
116.0,seat_61,1.036,0.43,0,1
116.0,seat_60,0.0,0.185,0,1
116.5,seat_66,0.0,0.214,0,1
116.5,seat_65,0.784,0.31,0,1
116.5,seat_64,0.0,0.179,0,1
116.5,seat_63,0.0,0.012,0,1
116.5,seat_61,0.63,0.401,0,1
116.5,seat_60,0.0,0.167,0,1
117.0,seat_66,0.0,0.212,0,1
117.0,seat_65,0.772,0.319,0,1
117.0,seat_64,0.0,0.197,0,1
117.0,seat_63,0.0,0.023,0,1
117.0,seat_61,0.402,0.385,0,1
117.0,seat_60,0.0,0.224,0,1
117.5,seat_66,0.0,0.193,0,1
117.5,seat_65,0.388,0.299,0,1
117.5,seat_64,0.0,0.175,0,1
117.5,seat_63,0.0,0.011,0,1
117.5,seat_61,0.229,0.372,0,1
117.5,seat_60,0.0,0.206,0,1
118.0,seat_66,0.0,0.212,0,1
118.0,seat_65,0.217,0.314,0,1
118.0,seat_64,0.0,0.197,0,1
118.0,seat_63,0.038,0.026,0,1
118.0,seat_61,0.354,0.382,0,1
118.0,seat_60,0.0,0.206,0,1
118.5,seat_66,0.0,0.195,0,1
118.5,seat_65,0.054,0.295,0,1
118.5,seat_64,0.0,0.177,0,1
118.5,seat_63,0.0,0.011,0,1
118.5,seat_61,0.047,0.363,0,1
118.5,seat_60,0.0,0.199,0,1
119.0,seat_66,0.0,0.205,0,1
119.0,seat_65,0.126,0.316,0,1
119.0,seat_64,0.0,0.179,0,1
119.0,seat_63,0.0,0.019,0,1
119.0,seat_61,0.092,0.368,0,1
119.0,seat_60,0.0,0.205,0,1
119.5,seat_66,0.0,0.182,0,1
119.5,seat_65,0.0,0.294,0,1
119.5,seat_64,0.0,0.15,0,1
119.5,seat_63,0.0,0.01,0,1
119.5,seat_61,0.0,0.344,0,1
119.5,seat_60,0.0,0.196,0,1
120.0,seat_66,0.0,0.21,0,1
120.0,seat_65,0.012,0.299,0,1
120.0,seat_64,0.0,0.165,0,1
120.0,seat_63,0.0,0.018,0,1
120.0,seat_61,0.173,0.373,0,1
120.0,seat_60,0.0,0.202,0,1
120.5,seat_66,0.0,0.197,0,1
120.5,seat_65,0.0,0.282,0,1
120.5,seat_64,0.0,0.15,0,1
120.5,seat_63,0.0,0.013,0,1
120.5,seat_61,0.051,0.366,0,1
120.5,seat_60,0.0,0.197,0,1
121.0,seat_66,0.0,0.195,0,1
121.0,seat_65,0.0,0.294,0,1
121.0,seat_64,0.0,0.162,0,1
121.0,seat_63,0.0,0.017,0,1
121.0,seat_61,0.0,0.354,0,1
121.0,seat_60,0.0,0.203,0,1
121.5,seat_66,0.0,0.19,0,1
121.5,seat_65,0.0,0.277,0,1
121.5,seat_64,0.0,0.158,0,1
121.5,seat_63,0.0,0.008,0,1
121.5,seat_61,0.0,0.35,0,1
121.5,seat_60,0.0,0.201,0,1
122.0,seat_66,0.301,0.245,0,1
122.0,seat_65,0.0,0.284,0,1
122.0,seat_64,0.0,0.166,0,1
122.0,seat_63,0.0,0.012,0,1
122.0,seat_61,0.74,0.408,0,1
122.0,seat_60,0.0,0.206,0,1
122.5,seat_66,0.0,0.231,0,1
122.5,seat_65,0.0,0.274,0,1
122.5,seat_64,0.0,0.172,0,1
122.5,seat_63,0.0,0.007,0,1
122.5,seat_61,0.734,0.409,0,1
122.5,seat_60,0.0,0.193,0,1
123.0,seat_66,0.0,0.219,0,1
123.0,seat_65,0.0,0.292,0,1
123.0,seat_64,0.0,0.189,0,1
123.0,seat_63,0.0,0.017,0,1
123.0,seat_61,0.039,0.367,0,1
123.0,seat_60,0.0,0.205,0,1
123.5,seat_66,0.0,0.213,0,1
123.5,seat_65,0.0,0.289,0,1
123.5,seat_64,0.0,0.188,0,1
123.5,seat_63,0.0,0.008,0,1
123.5,seat_61,0.106,0.372,0,1
123.5,seat_60,0.739,0.267,0,1
124.0,seat_66,0.0,0.226,0,1
124.0,seat_65,0.0,0.293,0,1
124.0,seat_64,0.0,0.175,0,1
124.0,seat_63,0.0,0.018,0,1
124.0,seat_61,0.332,0.386,0,1
124.0,seat_60,0.801,0.27,0,1
124.5,seat_66,0.0,0.209,0,1
124.5,seat_65,0.0,0.288,0,1
124.5,seat_64,0.0,0.182,0,1
124.5,seat_63,0.0,0.009,0,1
124.5,seat_61,0.103,0.373,0,1
124.5,seat_60,1.292,0.291,0,1
125.0,seat_66,0.0,0.212,0,1
125.0,seat_65,0.043,0.306,0,1
125.0,seat_64,0.0,0.215,0,1
125.0,seat_63,0.0,0.018,0,1
125.0,seat_61,0.189,0.378,0,1
125.0,seat_60,1.854,0.315,0,1
125.5,seat_66,0.0,0.195,0,1
125.5,seat_65,0.0,0.277,0,1
125.5,seat_64,0.0,0.169,0,1
125.5,seat_63,0.0,0.011,0,1
125.5,seat_61,0.0,0.359,0,1
125.5,seat_60,1.216,0.29,0,1
126.0,seat_66,0.0,0.21,0,1
126.0,seat_65,0.0,0.284,0,1
126.0,seat_64,0.0,0.152,0,1
126.0,seat_63,0.112,0.022,0,1
126.0,seat_61,0.0,0.362,0,1
126.0,seat_60,0.691,0.268,0,1
126.5,seat_66,0.0,0.213,0,1
126.5,seat_65,0.0,0.279,0,1
126.5,seat_64,0.0,0.182,0,1
126.5,seat_63,0.0,0.014,0,1
126.5,seat_61,0.295,0.385,0,1
126.5,seat_60,1.305,0.294,0,1
127.0,seat_66,0.0,0.218,0,1
127.0,seat_65,0.03,0.307,0,1
127.0,seat_64,0.354,0.259,0,1
127.0,seat_63,0.156,0.022,0,1
127.0,seat_61,0.111,0.377,0,1
127.0,seat_60,1.471,0.303,0,1
127.5,seat_66,0.0,0.189,0,1
127.5,seat_65,0.0,0.291,0,1
127.5,seat_64,0.0,0.239,0,1
127.5,seat_63,0.0,0.016,0,1
127.5,seat_61,0.0,0.333,0,1
127.5,seat_60,0.635,0.268,0,1
128.0,seat_66,0.0,0.2,0,1
128.0,seat_65,0.0,0.299,0,1
128.0,seat_64,0.088,0.246,0,1
128.0,seat_63,0.156,0.022,0,1
128.0,seat_61,0.0,0.343,0,1
128.0,seat_60,0.802,0.277,0,1
128.5,seat_66,0.0,0.194,0,1
128.5,seat_65,0.0,0.278,0,1
128.5,seat_64,0.0,0.226,0,1
128.5,seat_63,0.0,0.015,0,1
128.5,seat_61,0.0,0.343,0,1
128.5,seat_60,0.716,0.273,0,1
129.0,seat_66,0.0,0.216,0,1
129.0,seat_65,0.0,0.28,0,1
129.0,seat_64,0.0,0.188,0,1
129.0,seat_63,0.083,0.02,0,1
129.0,seat_61,0.0,0.368,0,1
129.0,seat_60,0.288,0.255,0,1
129.5,seat_66,0.0,0.207,0,1
129.5,seat_65,0.0,0.25,0,1
129.5,seat_64,0.0,0.123,0,1
129.5,seat_63,0.0,0.012,0,1
129.5,seat_61,0.0,0.35,0,1
129.5,seat_60,0.0,0.201,0,1
130.0,seat_66,0.0,0.209,0,1
130.0,seat_65,0.0,0.263,0,1
130.0,seat_64,0.0,0.12,0,1
130.0,seat_63,0.0,0.017,0,1
130.0,seat_61,0.0,0.34,0,1
130.0,seat_60,0.0,0.188,0,1
130.5,seat_66,0.0,0.196,0,1
130.5,seat_65,0.0,0.245,0,1
130.5,seat_64,0.0,0.103,0,1
130.5,seat_63,0.0,0.013,0,1
130.5,seat_61,0.0,0.326,0,1
130.5,seat_60,0.0,0.193,0,1
131.0,seat_66,0.0,0.204,0,1
131.0,seat_65,0.0,0.256,0,1
131.0,seat_64,0.0,0.114,0,1
131.0,seat_63,0.1,0.02,0,1
131.0,seat_61,0.0,0.336,0,1
131.0,seat_60,0.0,0.187,0,1
131.5,seat_66,0.0,0.191,0,1
131.5,seat_65,0.0,0.241,0,1
131.5,seat_64,0.0,0.103,0,1
131.5,seat_63,0.0,0.012,0,1
131.5,seat_61,0.0,0.326,0,1
131.5,seat_60,0.0,0.222,0,1
132.0,seat_66,0.0,0.2,0,1
132.0,seat_65,0.0,0.257,0,1
132.0,seat_64,0.0,0.152,0,1
132.0,seat_63,0.0,0.017,0,1
132.0,seat_61,0.0,0.345,0,1
132.0,seat_60,1.391,0.309,0,1
132.5,seat_66,0.0,0.189,0,1
132.5,seat_65,0.0,0.253,0,1
132.5,seat_64,0.0,0.2,0,1
132.5,seat_63,0.047,0.019,0,1
132.5,seat_61,0.0,0.338,0,1
132.5,seat_60,1.843,0.333,0,1
133.0,seat_66,0.0,0.201,0,1
133.0,seat_65,0.0,0.262,0,1
133.0,seat_64,0.0,0.228,0,1
133.0,seat_63,0.59,0.025,0,1
133.0,seat_61,0.0,0.338,0,1
133.0,seat_60,1.248,0.305,0,1
133.5,seat_66,0.0,0.189,0,1
133.5,seat_65,0.0,0.243,0,1
133.5,seat_64,0.0,0.202,0,1
133.5,seat_63,0.0,0.015,0,1
133.5,seat_61,0.0,0.326,0,1
133.5,seat_60,0.582,0.271,0,1
134.0,seat_66,0.0,0.201,0,1
134.0,seat_65,0.0,0.248,0,1
134.0,seat_64,0.0,0.154,0,1
134.0,seat_63,0.127,0.02,0,1
134.0,seat_61,0.0,0.327,0,1
134.0,seat_60,0.0,0.199,0,1
134.5,seat_66,0.0,0.187,0,1
134.5,seat_65,0.0,0.228,0,1
134.5,seat_64,0.0,0.118,0,1
134.5,seat_63,0.0,0.013,0,1
134.5,seat_61,0.0,0.311,0,1
134.5,seat_60,0.0,0.156,0,1
135.0,seat_66,0.0,0.196,0,1
135.0,seat_65,0.0,0.245,0,1
135.0,seat_64,0.0,0.136,0,1
135.0,seat_63,0.037,0.019,0,1
135.0,seat_61,0.0,0.326,0,1
135.0,seat_60,0.0,0.16,0,1
135.5,seat_66,0.0,0.183,0,1
135.5,seat_65,0.0,0.228,0,1
135.5,seat_64,0.0,0.135,0,1
135.5,seat_63,0.0,0.011,0,1
135.5,seat_61,0.0,0.307,0,1
135.5,seat_60,0.0,0.145,0,1
136.0,seat_66,0.0,0.191,0,1
136.0,seat_65,0.0,0.237,0,1
136.0,seat_64,0.0,0.152,0,1
136.0,seat_63,0.319,0.021,0,1
136.0,seat_61,0.0,0.316,0,1
136.0,seat_60,0.0,0.164,0,1
136.5,seat_66,0.0,0.18,0,1
136.5,seat_65,0.0,0.226,0,1
136.5,seat_64,0.0,0.16,0,1
136.5,seat_63,0.0,0.01,0,1
136.5,seat_61,0.0,0.302,0,1
136.5,seat_60,0.0,0.171,0,1
137.0,seat_66,0.0,0.19,0,1
137.0,seat_65,0.0,0.238,0,1
137.0,seat_64,0.0,0.177,0,1
137.0,seat_63,0.0,0.014,0,1
137.0,seat_61,0.0,0.3,0,1
137.0,seat_60,0.0,0.14,0,1
137.5,seat_66,0.0,0.181,0,1
137.5,seat_65,0.0,0.222,0,1
137.5,seat_64,0.0,0.142,0,1
137.5,seat_63,0.0,0.01,0,1
137.5,seat_61,0.0,0.292,0,1
137.5,seat_60,0.0,0.128,0,1
138.0,seat_66,0.0,0.193,0,1
138.0,seat_65,0.0,0.23,0,1
138.0,seat_64,0.0,0.147,0,1
138.0,seat_63,0.0,0.014,0,1
138.0,seat_61,0.0,0.299,0,1
138.0,seat_60,0.0,0.127,0,1
138.5,seat_66,0.0,0.199,0,1
138.5,seat_65,0.0,0.239,0,1
138.5,seat_64,0.0,0.147,0,1
138.5,seat_63,0.0,0.008,0,1
138.5,seat_61,0.0,0.285,0,1
138.5,seat_60,0.0,0.117,0,1
139.0,seat_66,0.213,0.216,0,1
139.0,seat_65,0.0,0.284,0,1
139.0,seat_64,0.0,0.162,0,1
139.0,seat_63,0.0,0.015,0,1
139.0,seat_61,0.0,0.298,0,1
139.0,seat_60,0.0,0.125,0,1
139.5,seat_66,0.0,0.173,0,1
139.5,seat_65,0.0,0.244,0,1
139.5,seat_64,0.0,0.158,0,1
139.5,seat_63,0.0,0.008,0,1
139.5,seat_61,0.0,0.282,0,1
139.5,seat_60,0.0,0.117,0,1
140.0,seat_66,0.26,0.216,0,1
140.0,seat_65,0.0,0.258,0,1
140.0,seat_64,0.0,0.156,0,1
140.0,seat_63,0.0,0.015,0,1
140.0,seat_61,0.0,0.286,0,1
140.0,seat_60,0.0,0.139,0,1
140.5,seat_66,1.14,0.239,0,1
140.5,seat_65,0.0,0.216,0,1
140.5,seat_64,0.0,0.143,0,1
140.5,seat_63,0.0,0.014,0,1
140.5,seat_61,0.0,0.28,0,1
140.5,seat_60,0.0,0.184,0,1
141.0,seat_66,0.821,0.231,0,1
141.0,seat_65,0.0,0.212,0,1
141.0,seat_64,0.0,0.128,0,1
141.0,seat_63,1.673,0.032,0,1
141.0,seat_61,0.0,0.287,0,1
141.0,seat_60,0.0,0.151,0,1
141.5,seat_66,1.348,0.244,0,1
141.5,seat_65,0.0,0.183,0,1
141.5,seat_64,0.0,0.105,0,1
141.5,seat_63,0.4,0.021,0,1
141.5,seat_61,0.0,0.271,0,1
141.5,seat_60,0.0,0.127,0,1
142.0,seat_66,0.888,0.232,0,1
142.0,seat_65,0.0,0.2,0,1
142.0,seat_64,0.0,0.124,0,1
142.0,seat_63,0.812,0.024,0,1
142.0,seat_61,0.0,0.284,0,1
142.0,seat_60,0.0,0.12,0,1
142.5,seat_66,0.0,0.186,0,1
142.5,seat_65,0.0,0.182,0,1
142.5,seat_64,0.0,0.097,0,1
142.5,seat_63,0.0,0.01,0,1
142.5,seat_61,0.0,0.267,0,1
142.5,seat_60,0.0,0.11,0,1
143.0,seat_66,0.0,0.207,0,1
143.0,seat_65,0.0,0.199,0,1
143.0,seat_64,0.0,0.128,0,1
143.0,seat_63,2.445,0.039,0,1
143.0,seat_61,0.0,0.273,0,1
143.0,seat_60,0.0,0.107,0,1
