frame_index,x1,y1,x2,y2
1701,154,72,202,143
1702,155,72,202,143
1703,155,72,202,143
1704,155,72,203,143
1705,155,72,203,161
1706,156,73,203,128
1707,155,73,198,128
1708,155,74,198,131
1709,155,74,204,131
1710,155,75,204,130
1711,156,75,204,130
1712,155,75,204,130
1713,155,75,199,128
1714,155,74,198,128
1715,155,74,203,156
1716,155,74,198,156
1717,157,74,197,155
1718,157,72,198,154
1719,158,73,198,154
1720,158,73,199,129
1721,158,73,199,131
1722,158,73,199,130
1723,158,73,198,137
1724,159,73,199,152
1725,159,74,199,151
1726,159,74,199,119
1726,175,117,199,148
1727,160,74,199,119
1728,160,74,199,119
1729,161,75,199,119
1730,162,74,199,149
1731,162,75,200,147
1732,163,75,200,145
1733,163,75,199,145
1734,163,74,199,145
1735,162,74,199,141
1736,162,74,202,140
1737,162,74,202,129
1738,163,74,202,128
1739,163,74,201,117
1740,163,74,200,117
1741,163,75,200,137
1742,163,75,200,141
1743,163,75,200,139
1744,164,76,199,136
1745,164,80,198,137
1746,164,82,198,136
1747,165,82,198,135
1748,165,82,198,117
1749,166,82,197,116
1750,166,75,198,146
1751,170,75,198,146
1752,170,75,198,145
1753,166,75,198,128
1754,166,75,200,116
1755,171,75,200,116
1756,171,75,200,116
1757,172,75,203,122
1758,172,75,203,122
1759,172,75,204,136
1760,172,93,204,138
1761,172,93,204,138
1762,172,93,204,139
1767,181,99,205,136
1768,180,99,205,136
1769,180,81,212,136
1770,182,100,206,137
1774,189,81,215,109
1776,191,79,215,108
1777,191,79,215,108
1778,191,79,215,109
1779,191,79,215,109
1780,192,79,216,109
1781,191,79,216,109
1782,191,78,216,110
1783,191,78,216,109
1784,191,78,216,109
1785,191,78,217,110
1786,191,77,217,109
1787,189,74,217,122
1788,186,77,217,136
1789,189,78,218,122
1790,189,78,218,123
1791,188,78,218,139
1792,188,78,218,139
1793,191,78,218,122
1794,191,78,218,122
1795,191,78,218,123
1795,40,204,80,230
1796,192,78,218,123
1796,40,204,80,229
1797,193,78,217,123
1798,193,78,217,123
1799,193,80,217,109
1956,233,130,259,166
1957,229,118,260,174
1958,225,64,264,197
1959,215,63,264,197
1960,207,61,263,196
1961,198,62,263,194
1962,193,62,263,191
1963,190,62,263,192
1964,190,62,262,192
1965,189,63,261,192
1966,191,62,258,191
1967,191,63,257,191
1968,191,60,256,191
1969,191,63,255,191
1970,191,62,253,191
1971,191,58,248,191
1972,190,58,246,191
1973,186,61,244,191
1974,200,59,242,119
1974,191,106,227,191
1975,181,59,240,191
1976,189,92,239,191
1977,182,82,222,191
1978,162,82,222,191
1979,160,65,221,190
1980,158,62,221,190
1981,176,60,220,190
1982,157,60,220,190
1983,156,61,218,186
1984,156,61,217,184
1985,157,61,217,182
1986,157,60,217,183
1987,158,60,217,182
1988,159,60,216,181
1989,160,65,215,180
1990,160,64,214,180
1991,161,67,214,180
1992,161,66,213,180
1993,160,68,212,179
1994,161,63,211,180
1995,161,67,211,180
1996,162,68,209,176
1997,162,68,209,175
1998,161,68,208,179
1999,160,68,207,178
2000,160,69,207,178
2001,159,68,207,176
2002,158,68,207,174
2003,157,73,207,173
2004,156,68,207,171
2005,156,68,207,170
2006,156,72,207,170
2007,156,72,207,170
2008,156,72,207,170
2009,165,72,208,170
2010,165,73,208,170
2011,165,73,208,170
2012,164,74,208,169
2013,165,74,208,169
2014,165,73,208,169
2015,164,73,207,168
2016,165,74,208,165
2017,166,74,208,162
2018,166,74,208,162
2019,166,74,208,162
2020,166,73,208,162
2021,161,72,208,162
2022,161,72,208,162
2023,167,71,208,162
2024,162,72,208,162
2025,162,72,208,162
2026,162,72,208,162
2027,162,72,208,162
2028,163,73,208,162
2029,163,74,208,162
2030,163,74,208,161
2031,163,74,200,161
2032,170,74,201,161
2033,164,74,201,159
2034,164,74,201,159
2035,164,86,201,154
2036,170,86,202,157
2037,170,68,204,156
2038,170,69,204,156
2039,170,74,204,156
2040,173,103,204,155
2041,173,103,205,152
2042,173,103,206,153
2043,177,124,207,154
2044,177,123,207,153
2045,177,123,207,153
2046,178,122,207,152
2047,177,124,206,152
2048,177,126,205,153
2049,177,126,204,153
2051,176,127,204,153
2303,194,79,218,109
2304,192,79,218,109
2305,192,78,218,109
2306,191,78,218,122
2307,190,78,218,122
2308,190,78,218,108
2309,190,78,218,108
2310,190,78,218,108
2311,190,77,218,131
2312,190,75,218,139
2313,190,75,218,108
2314,190,75,218,108
2315,190,74,218,109
2316,190,74,218,109
2317,190,75,218,110
2318,190,75,217,110
2319,191,76,217,110
2320,191,77,216,110
2321,191,77,216,110
2322,191,77,216,110
2323,191,77,215,110
2341,168,88,199,117
2342,167,87,199,117
2343,166,88,198,118
2344,165,87,198,118
2345,164,77,197,119
2346,163,77,197,121
2347,162,76,197,121
2348,162,75,195,117
2349,161,75,195,140
2350,160,75,200,142
2351,160,75,200,140
2352,159,75,196,140
2353,159,76,196,139
2354,159,76,196,139
2355,159,76,196,136
2356,159,76,196,149
2357,159,76,196,118
2358,159,76,196,118
2359,159,70,196,137
2360,159,70,196,138
2361,159,69,196,120
2362,159,75,198,139
2363,159,68,196,139
2364,157,67,198,139
2365,157,67,202,139
2366,157,67,202,140
2367,157,67,193,140
2368,157,67,197,138
2369,156,67,197,134
2370,156,68,196,153
2371,155,67,195,153
2372,154,68,195,154
2373,154,68,198,153
2374,153,68,198,154
2375,154,68,198,155
2376,155,68,197,154
2377,154,68,196,156
2378,155,67,193,143
2379,155,67,194,143
2380,155,67,194,143
2381,155,66,193,143
2382,155,66,193,143
2383,155,65,193,143
2384,155,65,193,147
2385,155,65,193,151
2386,155,65,193,157
2387,155,66,193,158
2388,155,66,193,158
2389,154,66,193,159
2390,142,66,193,159
2391,154,66,192,158
2392,153,66,192,159
2393,153,67,191,159
2394,155,66,191,143
2395,148,66,191,143
2396,147,66,191,143
2397,146,66,191,143
2398,145,66,191,143
2399,144,65,190,144
2400,144,65,190,144
2401,143,65,189,144
2402,143,67,189,153
2403,142,67,188,158
2404,155,68,188,143
2405,155,73,188,133
2406,155,74,188,133
2407,140,75,187,133
2408,139,75,187,132
2409,138,76,187,132
2410,134,76,186,166
2411,135,76,185,167
2412,135,77,184,169
2413,133,77,183,169
2414,131,77,182,169
2415,130,78,181,169
2416,129,78,180,169
2417,127,79,180,169
2418,126,80,179,169
2419,125,81,179,169
2420,124,81,179,170
2421,124,83,180,169
2422,123,83,180,169
2423,122,83,181,170
2424,121,83,181,171
2425,121,82,181,172
2426,120,82,181,174
2427,121,84,181,173
2428,120,84,181,174
2429,119,84,181,175
2430,119,84,181,176
2431,119,84,181,174
2432,119,84,181,175
2433,119,85,180,175
2434,119,85,180,175
2435,119,85,178,175
2435,262,91,287,121
2436,119,85,177,176
2436,262,91,287,120
2437,110,85,159,175
2438,110,84,159,172
2438,262,90,287,120
2439,110,84,160,172
2439,262,90,287,120
2439,291,103,325,127
2440,117,84,160,173
2440,259,90,305,134
2441,321,66,351,120
2441,116,84,160,172
2441,258,88,326,155
2442,258,75,351,153
2442,116,85,159,183
2443,258,63,351,153
2443,114,84,160,184
2443,314,138,344,167
2444,256,61,351,170
2444,113,86,160,185
2444,255,152,318,201
2444,271,201,297,239
2445,253,60,351,200
2445,110,90,159,186
2446,258,60,351,171
2446,108,93,159,186
2446,253,163,285,200
2447,253,60,351,201
2447,110,94,158,188
2447,272,197,320,224
2448,168,18,192,65
2448,257,61,351,168
2448,109,85,157,189
2448,253,150,344,201
2448,271,201,309,239
2449,257,60,351,171
2449,108,83,156,190
2449,253,151,287,200
2450,253,60,351,198
2450,107,82,156,191
2450,270,185,328,226
2451,253,60,351,198
2451,107,81,155,191
2451,270,170,326,226
2452,253,60,351,199
2452,107,77,155,191
2453,168,17,192,65
2453,257,60,351,170
2453,107,66,154,191
2453,253,150,316,226
2454,254,60,351,198
2454,107,79,154,191
2455,253,60,351,199
2455,93,65,152,191
2456,256,60,351,169
2456,91,63,151,191
2456,253,150,304,202
2457,165,16,192,65
2457,253,60,351,202
2457,88,64,149,191
2457,270,200,298,239
2458,253,60,351,198
2458,87,62,148,191
2458,271,195,318,226
2459,85,58,149,193
2459,251,60,351,201
2460,85,58,148,196
2460,251,60,351,202
2460,270,200,315,239
2461,84,59,148,193
2461,257,60,351,173
