frame_index,x1,y1,x2,y2
209,232,30,259,60
209,103,105,319,239
210,194,2,255,61
210,63,3,96,34
210,280,52,319,93
210,0,54,68,171
210,107,94,280,239
210,60,163,99,222
210,87,201,123,234
211,49,0,87,27
211,292,13,319,39
211,85,73,237,227
211,266,157,319,203
211,211,207,253,239
212,0,50,125,239
212,75,69,226,215
212,264,177,319,210
212,202,190,253,239
213,194,4,267,60
213,290,14,319,39
213,266,44,319,95
213,0,53,85,215
213,74,56,208,187
213,287,174,319,203
213,80,197,128,239
213,212,207,253,239
214,51,0,88,28
214,287,13,319,39
214,63,45,246,171
214,0,52,85,214
214,286,174,319,203
214,78,195,127,239
214,202,207,253,239
215,51,0,81,27
215,0,26,209,239
215,289,177,319,203
215,202,189,253,239
216,31,0,169,139
216,150,0,319,100
216,167,99,247,159
216,246,151,319,202
217,0,0,164,133
217,163,0,319,123
217,254,0,319,39
217,161,100,301,186
217,118,150,177,206
217,289,173,319,203
217,229,180,319,239
218,0,0,154,125
218,161,0,319,141
218,106,102,296,210
218,288,174,319,203
218,233,183,319,239
219,0,0,319,239
219,272,68,319,115
219,252,178,319,239
220,0,0,319,239
220,280,51,319,87
221,0,0,319,239
221,252,0,281,49
221,234,192,264,220
222,0,0,319,239
222,0,0,118,133
222,105,91,135,119
222,289,178,319,207
222,232,187,314,239
223,0,0,319,239
223,0,0,112,133
223,233,189,314,239
224,0,0,319,239
224,0,0,102,133
224,127,38,169,65
224,290,174,319,202
224,0,217,39,239
225,0,0,319,239
225,171,15,200,43
225,84,67,113,92
225,103,91,135,119
226,0,0,319,239
226,103,91,135,119
226,275,205,311,239
227,0,0,319,239
227,79,61,115,92
227,103,91,135,119
227,262,178,318,210
227,209,190,246,215
227,212,214,240,239
228,0,0,101,160
228,210,0,286,59
228,52,34,319,239
228,69,52,113,92
228,103,91,135,119
228,262,177,319,210
228,212,189,254,239
229,0,0,319,239
229,271,13,318,60
229,79,61,116,92
229,103,91,135,119
229,201,189,251,239
230,0,0,319,239
230,79,62,117,92
230,103,91,135,119
230,281,186,316,212
231,0,0,319,239
231,85,67,113,92
231,103,91,135,119
231,6,191,35,216
232,0,0,319,239
232,79,63,117,92
232,103,91,135,119
233,0,0,319,239
