frame_index,x1,y1,x2,y2
41,317,111,355,137
41,474,138,520,175
41,432,151,459,181
41,521,158,551,191
41,562,172,616,213
41,78,187,135,244
41,193,212,244,252
42,317,112,351,137
42,474,138,520,175
42,432,151,459,181
42,522,158,551,191
42,562,173,615,213
42,78,187,135,242
42,101,250,153,295
43,317,112,352,137
43,474,138,520,175
43,432,151,459,182
43,520,158,552,191
43,562,172,623,219
43,78,187,135,242
43,7,238,34,264
43,0,298,36,346
44,320,112,352,137
44,473,138,520,175
44,432,151,459,182
44,521,158,551,191
44,562,172,623,219
44,79,187,135,240
44,502,207,535,240
44,494,248,539,294
45,324,111,355,140
45,428,136,459,181
45,474,138,521,175
45,521,158,559,200
45,562,173,623,219
45,79,188,135,243
45,530,215,565,255
45,458,225,508,267
46,321,111,355,138
46,474,138,521,174
46,432,152,458,181
46,512,158,551,222
46,559,173,616,223
46,79,188,109,217
46,98,215,135,243
46,515,235,551,272
47,490,100,518,126
47,317,112,352,139
47,49,128,77,156
47,432,129,461,181
47,473,138,521,174
47,555,152,623,226
47,521,158,551,191
47,350,178,387,211
47,79,187,135,243
47,220,217,275,262
47,467,237,528,289
48,517,95,547,121
48,472,106,500,132
48,304,114,341,144
48,391,131,445,177
48,473,138,521,174
48,562,139,624,219
48,432,152,459,181
48,521,158,551,190
48,79,187,135,243
48,507,207,552,256
49,560,80,589,107
49,497,103,528,129
49,304,113,350,144
49,593,124,639,160
49,473,138,520,174
49,432,152,459,181
49,521,158,551,190
49,549,158,623,220
49,136,174,164,201
49,79,187,136,242
49,97,248,160,296
50,317,111,354,138
50,608,112,639,158
50,465,115,521,174
50,392,136,425,163
50,432,152,458,181
50,521,158,551,191
50,563,165,623,219
50,138,175,166,202
50,78,187,109,216
50,216,212,272,257
51,536,86,580,114
51,619,104,639,158
51,303,112,355,148
51,425,136,459,181
51,473,138,522,174
51,521,158,551,191
51,562,172,623,219
51,141,178,168,205
51,78,187,135,241
51,162,220,216,263
52,517,92,545,121
52,303,112,353,147
52,604,121,639,160
52,474,138,522,174
52,432,152,459,181
52,521,158,551,191
52,561,172,623,219
52,137,177,168,205
52,78,187,109,216
52,105,215,136,240
52,221,220,273,261
52,10,284,69,330
53,496,94,553,129
53,303,112,353,147
53,474,138,521,174
53,407,141,459,181
53,522,158,551,191
53,562,173,623,219
53,140,178,168,206
53,78,187,109,216
53,142,227,198,272
54,470,107,504,136
54,317,111,355,137
54,474,138,521,175
54,432,152,459,182
54,522,158,551,190
54,562,172,623,219
54,139,178,169,206
54,78,187,109,216
54,101,215,136,241
54,462,239,500,282
54,145,241,213,293
54,0,287,63,338
55,429,121,470,152
55,474,138,521,174
55,432,152,459,180
55,521,158,552,191
55,566,173,623,219
55,139,178,168,206
55,78,186,133,242
55,510,202,536,240
55,0,322,32,349
56,316,111,355,137
56,473,138,521,174
56,432,152,458,181
56,521,158,551,191
56,554,170,623,219
56,140,178,168,206
56,78,186,133,242
56,481,215,521,251
57,316,111,355,137
57,472,114,521,174
57,390,140,429,176
57,432,152,459,181
57,563,153,623,219
57,521,158,552,215
57,140,178,168,206
57,78,187,109,217
57,98,216,133,242
57,490,320,522,344
58,317,111,356,142
58,432,130,461,180
58,473,138,521,175
58,521,158,623,219
58,140,178,168,206
58,78,187,109,217
58,496,204,529,235
58,170,210,253,279
58,98,216,133,242
59,491,106,518,133
59,316,111,355,140
59,472,138,521,175
59,432,152,458,181
59,520,158,624,220
59,79,187,136,241
59,511,208,541,239
59,191,219,252,268
60,498,105,526,132
60,466,119,521,175
60,432,152,458,181
60,558,154,624,220
60,520,158,552,191
60,137,179,169,206
60,79,187,136,241
60,234,202,269,235
61,472,113,521,175
61,432,128,467,181
61,562,139,624,220
61,520,158,551,191
61,79,187,109,217
61,99,215,135,242
61,473,215,513,253
62,320,111,355,138
62,445,123,478,153
62,472,138,521,175
62,393,143,428,177
62,432,152,459,182
62,520,158,554,213
62,562,172,624,220
62,78,187,109,217
62,99,215,136,242
62,491,228,523,257
62,0,300,37,349
63,316,111,355,145
63,472,138,521,175
63,397,141,459,182
63,521,152,624,220
63,78,187,135,243
64,306,111,355,148
64,554,135,623,220
64,472,138,521,175
64,432,152,459,182
64,521,158,552,191
64,79,187,109,217
64,98,215,135,242
64,456,229,503,275
64,130,230,190,275
65,305,111,356,147
65,432,136,460,181
65,473,137,521,174
65,521,158,552,190
65,562,173,624,220
65,78,187,135,243
65,509,190,544,224
65,122,251,190,303
65,0,291,48,341
66,303,110,358,145
66,473,138,521,175
66,432,152,459,181
66,390,153,421,181
66,522,158,624,219
66,78,187,134,242
66,462,228,512,272
66,136,241,205,294
67,306,111,357,145
67,474,138,521,175
67,432,152,459,181
67,521,158,551,191
67,562,172,624,220
67,77,186,109,217
67,505,193,548,232
67,101,216,134,241
68,309,110,358,145
68,473,138,521,175
68,432,152,459,181
68,520,158,623,219
68,78,187,109,217
68,95,215,135,242
68,205,219,263,263
68,465,220,505,257
69,305,111,356,146
69,473,137,521,175
69,562,145,624,219
69,432,152,460,182
69,515,158,551,217
69,78,187,135,242
69,473,312,521,349
70,320,111,355,137
70,590,132,618,162
70,471,137,521,175
70,432,152,460,182
70,521,158,552,191
70,562,172,616,213
70,79,188,135,242
70,476,211,507,243
70,506,224,540,265
71,304,111,355,143
71,610,120,639,157
71,473,138,521,175
71,571,141,598,167
71,432,152,459,181
71,521,158,552,202
71,561,172,616,214
71,79,188,136,241
71,485,253,530,294
71,471,320,515,349
72,306,111,358,145
72,620,114,639,157
72,404,130,438,162
72,584,131,612,177
72,472,138,521,174
72,432,152,459,181
72,521,155,616,214
72,78,188,109,217
72,196,204,243,243
72,100,215,136,242
72,520,221,556,258
73,320,111,358,137
73,571,137,598,164
73,472,138,521,175
73,432,152,459,181
73,522,158,552,191
73,553,172,624,221
73,78,188,109,217
73,101,215,137,241
73,85,248,147,294
74,320,111,357,137
74,472,138,521,175
74,432,152,459,181
74,520,158,552,191
74,562,162,623,219
74,139,179,169,206
74,78,187,136,241
75,301,111,359,150
75,473,138,521,174
75,432,152,459,181
75,522,158,552,190
75,554,170,623,219
75,78,187,136,241
75,186,210,243,258
75,456,234,500,276
76,304,114,354,144
76,614,127,639,157
76,472,138,521,175
76,432,151,460,182
76,521,158,552,191
76,554,170,623,219
76,78,187,136,242
76,509,193,544,226
76,75,257,139,307
77,308,109,358,143
77,473,138,521,175
77,432,151,459,182
77,521,158,624,220
77,78,188,136,242
77,470,317,518,349
78,309,111,358,142
78,472,138,521,175
78,432,151,459,181
78,521,158,551,191
78,562,173,623,220
78,79,188,135,242
78,499,204,528,230
78,469,320,514,349
79,309,110,358,143
79,472,138,521,174
79,432,151,459,182
79,520,158,623,219
79,78,187,135,242
79,486,250,521,281
79,469,321,514,349
80,309,111,358,143
80,474,138,521,175
80,432,152,459,181
80,561,153,615,211
80,521,158,552,191
80,78,187,109,217
80,482,211,522,247
80,531,211,562,239
80,101,214,136,241
81,309,110,359,143
81,581,136,610,161
81,473,138,520,175
81,432,152,459,181
81,521,157,556,214
81,554,170,623,219
81,78,187,109,217
81,215,211,254,246
81,93,214,136,241
81,511,230,545,267
82,309,111,358,143
82,474,138,520,175
82,432,152,459,181
82,520,157,623,219
82,78,187,109,217
82,546,201,573,228
82,93,214,136,241
82,64,274,111,314
82,463,292,497,327
83,309,110,358,143
83,573,137,602,166
83,473,138,521,175
83,432,152,459,182
83,520,158,552,191
83,562,172,623,219
83,78,187,136,242
83,471,320,517,349
84,309,110,358,146
84,589,125,615,152
84,473,138,521,175
84,432,152,459,181
84,521,158,551,191
84,562,172,623,219
84,78,187,136,242
85,310,110,358,143
85,600,116,639,158
85,474,138,521,175
85,432,151,460,182
85,521,158,551,190
85,562,172,616,215
85,137,178,169,206
85,78,187,136,243
85,507,232,550,274
86,310,109,358,143
86,473,138,521,175
86,432,151,460,182
86,520,157,551,190
86,554,170,616,212
86,138,179,169,206
86,78,187,136,242
86,540,200,575,235
86,477,266,524,311
87,304,110,358,146
87,474,138,521,176
87,520,158,551,190
87,562,172,616,212
87,78,187,135,243
87,149,224,215,269
87,520,229,557,260
88,317,113,348,137
88,520,158,551,190
88,562,160,623,219
88,78,187,136,244
88,546,202,578,231
88,3,284,72,338
89,317,111,355,137
89,522,158,551,190
89,562,172,623,219
89,78,187,135,243
90,317,111,355,138
90,36,113,63,140
90,607,132,639,159
90,561,172,624,220
90,143,178,169,206
90,78,187,135,245
91,317,111,355,139
91,43,118,70,146
91,615,124,639,158
91,419,138,550,238
91,562,172,624,219
91,78,187,135,247
92,316,111,358,141
92,432,138,550,217
92,561,172,615,213
92,78,187,136,247
93,494,106,521,132
93,316,111,356,139
93,471,130,557,204
93,432,152,459,181
93,562,172,624,219
93,78,187,136,244
94,316,111,357,140
94,474,121,567,191
94,432,152,459,181
94,562,172,624,219
94,78,186,109,217
94,97,215,135,242
95,316,111,357,140
95,512,124,567,190
95,473,138,509,171
95,401,140,435,172
95,432,152,460,182
95,562,172,623,219
95,77,186,135,242
96,316,111,355,141
96,522,119,578,191
96,474,138,510,171
96,432,152,459,182
96,553,171,623,219
96,78,187,137,246
97,316,111,355,140
97,543,111,578,148
97,474,138,520,175
97,432,151,459,181
97,521,158,551,191
97,554,170,623,219
97,78,187,136,245
97,494,193,520,222
97,471,321,516,349
98,558,104,590,138
98,316,111,355,141
98,473,138,520,174
98,432,152,459,182
98,520,158,549,189
98,562,172,623,219
98,77,186,109,217
98,98,214,136,243
98,123,252,187,302
99,568,100,596,126
99,316,111,355,140
99,473,138,521,174
99,432,152,459,182
99,561,172,623,219
99,457,184,484,211
99,78,187,109,217
99,98,215,136,244
99,471,319,520,349
100,316,111,355,141
100,472,138,521,175
100,432,152,459,182
100,523,158,551,191
100,554,170,624,220
100,78,187,136,245
100,151,238,218,294
101,316,111,355,141
101,473,138,520,175
101,429,151,459,201
101,521,158,551,191
101,562,172,625,219
101,78,186,109,217
101,98,215,137,244
101,186,215,238,260
101,484,321,513,349
102,304,114,354,144
102,473,138,511,171
102,432,151,459,182
102,521,158,551,191
102,562,172,625,219
102,78,186,137,245
102,56,269,117,318
102,470,320,521,349
103,303,113,354,144
103,473,140,521,173
103,432,152,459,181
103,521,158,551,190
103,562,172,623,219
103,78,187,136,243
104,310,111,354,145
104,481,138,521,175
104,432,152,459,182
104,521,158,551,191
104,562,172,616,213
104,78,186,136,246
105,306,111,355,148
105,476,138,522,174
105,432,152,458,181
105,520,158,551,191
105,562,172,623,219
105,78,186,109,217
105,98,215,136,242
106,304,111,358,147
106,475,138,521,176
106,432,151,460,182
106,521,158,552,191
106,562,172,616,213
106,78,187,136,243
106,470,321,514,349
107,305,110,359,147
107,472,138,521,175
107,432,151,460,183
107,520,158,551,191
107,562,172,623,219
107,77,186,136,243
108,305,111,355,146
108,473,138,521,175
108,432,152,459,182
108,520,158,552,191
108,562,165,623,219
108,78,187,135,243
109,304,111,355,147
109,472,138,521,175
109,432,152,459,182
109,520,158,552,191
109,562,172,623,219
109,78,187,136,244
109,491,319,521,345
110,303,111,357,147
110,473,138,521,175
110,432,152,459,181
110,520,158,552,191
110,561,172,623,219
110,78,187,136,242
111,304,111,355,148
111,473,138,521,175
111,432,152,459,182
111,521,158,551,191
111,562,172,623,220
111,78,187,109,217
111,98,215,136,242
111,469,319,521,349
112,303,111,355,147
112,473,137,521,175
112,432,152,459,182
112,521,158,552,191
112,562,172,623,220
112,78,187,136,243
112,466,320,517,349
113,302,111,355,148
113,473,137,521,175
113,432,152,459,182
113,521,158,552,191
113,566,165,623,220
113,78,187,135,246
113,469,318,521,349
114,304,111,356,147
114,473,137,521,175
114,432,151,459,182
114,521,158,552,191
114,563,164,624,220
114,78,187,136,247
114,470,318,521,349
115,303,111,356,146
115,472,137,521,175
115,432,151,460,182
115,519,158,551,191
115,562,172,623,219
115,77,186,136,248
115,194,213,233,247
116,303,110,359,147
116,472,137,521,175
116,93,145,128,197
116,432,151,471,182
116,521,160,551,191
116,554,165,625,220
116,77,186,136,248
117,35,123,63,149
117,553,143,625,220
117,86,153,143,188
117,519,163,551,192
117,42,186,148,248
117,159,214,185,245
117,543,260,568,308
117,0,300,26,346
118,37,118,67,162
118,474,137,520,191
118,431,151,470,183
118,523,158,625,219
118,434,230,472,254
118,574,235,625,275
118,487,277,515,304
119,340,52,374,95
119,48,132,82,186
119,472,138,521,171
119,553,147,624,220
119,432,151,462,183
119,113,156,145,194
119,520,156,552,191
119,151,184,196,247
119,44,187,138,248
119,465,202,517,240
119,551,245,605,287
119,11,279,36,323
120,472,141,519,173
120,57,142,84,173
120,432,151,462,183
120,520,156,552,191
120,553,165,624,220
120,42,186,138,248
120,490,230,540,268
120,591,257,639,320
120,61,268,102,292
120,14,273,40,313
121,349,55,382,99
121,295,110,355,147
121,476,138,522,171
121,432,150,460,182
121,60,157,137,248
121,520,157,552,191
121,553,165,623,220
121,150,178,189,214
121,520,235,571,276
121,587,238,639,269
121,17,278,44,306
122,295,110,355,147
122,48,132,75,161
122,474,139,521,174
122,521,139,625,220
122,432,151,460,183
122,187,199,230,240
122,89,207,137,251
123,295,112,355,147
123,479,137,521,175
123,523,147,626,220
123,431,150,462,183
123,79,170,125,216
123,433,194,472,229
123,90,213,142,256
123,602,234,639,279
124,295,111,355,147
124,472,137,521,175
124,552,147,626,220
124,431,151,460,182
124,521,158,548,189
124,77,175,136,251
124,43,200,70,228
124,528,210,606,259
125,303,103,355,147
125,103,109,152,139
125,470,138,551,196
125,432,150,469,183
125,561,164,631,223
125,471,190,535,236
125,557,205,584,239
125,135,212,183,253
126,304,97,355,147
126,110,103,139,142
126,373,134,401,161
126,470,138,554,201
126,561,164,629,221
126,135,212,183,256
126,596,244,639,280
126,56,246,104,298
126,114,281,142,311
127,315,111,358,140
127,469,137,521,176
127,432,151,472,243
127,520,156,627,220
127,77,167,130,256
127,504,217,562,253
127,135,229,168,256
127,7,277,72,331
128,472,137,521,175
128,432,151,459,183
128,521,157,552,191
128,554,169,625,220
128,78,187,134,277
128,440,199,489,231
129,316,111,356,141
129,473,138,521,175
129,432,151,459,181
129,520,157,552,191
129,554,170,624,220
129,77,186,136,247
129,42,259,94,309
130,317,110,357,141
130,472,138,521,176
130,432,152,459,181
130,520,158,552,190
130,562,172,625,219
130,77,187,136,243
130,0,297,42,343
131,318,111,357,142
131,472,138,521,176
131,432,151,459,182
131,519,158,551,191
131,562,172,622,219
131,78,187,136,244
132,131,102,168,133
132,317,112,353,144
132,472,138,521,176
132,432,152,459,181
132,520,158,551,190
132,562,172,615,212
132,78,187,133,242
133,43,74,72,100
133,112,96,147,125
133,303,111,357,149
133,471,138,521,175
133,432,152,459,182
133,520,158,551,190
133,562,172,623,219
133,78,187,135,245
133,539,273,639,349
134,95,90,128,119
134,303,111,357,149
134,472,138,521,175
134,432,152,459,181
134,520,158,551,190
134,562,172,623,219
134,78,187,136,245
134,453,238,639,349
135,82,85,114,113
135,303,111,356,149
135,473,138,521,175
135,432,151,460,182
135,520,157,552,191
135,562,165,624,220
135,78,186,136,247
136,70,82,101,109
136,303,112,356,149
136,472,138,521,176
136,432,151,460,183
136,520,158,552,191
136,562,165,624,219
136,78,186,136,248
137,62,78,93,105
137,472,138,521,177
137,554,148,624,220
137,431,151,463,184
137,519,158,552,191
137,64,171,136,249
137,144,221,191,251
137,8,255,36,283
138,54,76,84,102
138,315,104,395,160
138,460,104,500,144
138,471,137,521,177
138,520,147,624,219
138,425,151,463,192
138,77,169,136,249
138,0,248,42,300
138,473,327,504,349
139,28,40,54,69
139,461,108,490,144
139,318,111,392,161
139,471,137,553,191
139,554,147,624,219
139,394,156,423,183
139,77,168,136,249
139,42,201,70,228
139,446,225,472,253
139,0,240,47,300
140,470,139,553,208
140,554,165,625,220
140,46,182,137,248
140,0,269,32,313
141,318,111,356,137
141,355,124,392,161
141,95,127,124,161
141,472,139,521,177
141,554,146,616,210
141,519,157,552,191
141,64,186,137,248
142,303,111,355,151
142,472,140,521,177
142,402,155,438,200
142,520,158,552,190
142,561,166,616,208
142,78,186,137,248
143,322,111,355,137
143,474,141,521,175
143,520,157,552,189
143,562,173,616,206
143,99,209,136,242
144,324,111,356,137
144,474,141,521,175
144,520,157,551,188
144,554,170,603,206
145,78,103,134,148
145,316,104,356,137
145,474,143,521,176
145,524,158,551,187
145,569,176,602,204
145,490,316,519,342
146,65,95,112,137
146,455,104,501,138
146,479,145,521,175
146,524,158,551,186
146,569,176,596,203
146,487,313,523,343
147,48,88,94,128
147,455,105,499,138
147,485,146,520,175
147,525,158,550,186
147,351,260,407,292
147,336,267,483,349
148,47,83,80,121
148,150,131,264,197
148,361,261,399,289
148,339,270,469,349
149,229,269,346,335
149,340,278,444,349
150,455,107,495,138
150,153,134,210,176
150,238,269,341,335
150,411,278,442,312
150,348,306,423,349
151,324,111,355,137
151,152,134,177,171
151,245,276,337,328
151,411,278,440,309
151,348,308,422,349
152,286,176,321,205
152,415,282,443,309
152,263,283,307,312
152,349,311,412,349
153,287,177,320,205
154,322,112,354,138
154,360,320,394,349
155,361,326,393,349
156,412,127,461,160
157,324,112,355,137
157,385,141,420,167
158,324,112,355,137
158,354,151,409,185
159,324,111,355,137
159,333,178,362,209
160,323,111,355,137
160,241,186,294,246
161,324,111,355,137
161,419,124,448,153
161,318,162,349,193
161,153,218,223,297
162,316,111,359,140
162,391,133,424,165
162,248,185,291,221
162,47,265,113,313
162,370,305,423,341
163,490,101,521,128
163,304,113,354,144
163,357,145,395,179
163,168,215,219,257
163,445,251,508,321
164,465,104,496,141
164,304,111,355,151
164,311,161,355,198
164,502,207,551,267
164,51,262,108,311
164,431,297,487,349
165,300,111,359,150
165,543,174,579,227
165,246,186,295,226
165,504,243,542,278
165,409,254,484,310
166,320,111,360,137
166,389,123,452,177
166,564,152,595,196
166,538,209,567,238
166,169,213,229,259
166,458,225,507,270
167,301,111,359,150
167,583,133,617,175
167,375,137,416,173
167,301,171,360,219
167,514,183,551,221
167,175,235,231,279
167,428,253,479,293
167,15,274,89,328
167,428,302,490,349
168,463,105,497,148
168,304,111,359,147
168,599,122,627,162
168,353,144,396,196
168,537,166,572,198
168,217,215,281,257
168,474,219,511,255
168,478,264,529,303
168,57,286,115,334
169,301,111,359,151
169,427,136,459,165
169,563,143,593,176
169,335,154,372,185
169,514,189,545,219
169,266,205,313,239
169,516,227,559,266
169,86,270,157,319
169,469,298,503,335
169,358,314,405,349
170,301,110,356,150
170,584,128,611,158
170,365,152,415,188
170,290,157,334,187
170,550,195,585,230
170,453,252,484,286
170,140,257,192,303
171,302,110,356,150
171,599,117,625,145
171,393,130,424,163
171,568,141,594,169
171,255,153,297,182
171,303,165,361,221
171,403,269,462,314
171,439,296,482,337
172,304,110,356,150
172,419,123,444,152
172,366,142,400,174
172,227,145,266,174
172,589,153,617,182
172,206,214,276,265
172,466,225,535,293
173,304,111,356,150
173,601,119,628,164
173,199,130,237,163
173,333,162,366,188
173,509,192,568,250
173,225,200,262,239
173,73,273,142,326
173,393,286,446,328
173,414,310,482,349
174,304,111,356,148
174,171,122,211,154
174,391,129,438,162
174,351,145,389,179
174,283,172,324,207
174,562,184,592,217
174,466,230,535,303
174,115,241,170,282
175,319,97,376,137
175,136,116,177,148
175,360,142,406,175
175,565,146,609,192
175,292,162,346,226
175,513,193,570,251
175,217,195,262,235
175,0,291,49,340
175,372,295,426,333
176,127,105,160,136
176,325,111,355,137
176,581,131,621,175
176,383,151,411,183
176,327,154,376,184
176,550,175,591,219
176,261,177,308,216
176,134,228,187,272
176,189,233,245,280
176,443,243,487,280
177,515,89,555,118
177,109,100,142,128
177,326,111,355,136
177,597,121,631,160
177,565,150,608,193
177,296,189,340,221
177,194,202,244,245
177,495,205,532,234
177,22,275,77,323
177,39,296,105,349
178,93,94,122,122
178,508,97,541,127
178,325,111,355,137
178,609,112,637,151
178,428,124,456,150
178,592,147,619,178
178,239,151,282,180
178,527,179,556,207
178,614,200,639,230
178,265,205,291,234
178,184,232,241,275
178,105,237,162,285
178,455,304,489,339
179,480,110,513,137
179,604,117,639,158
179,388,134,428,163
179,608,199,639,231
179,500,261,534,293
179,0,294,66,349
180,435,109,490,149
180,611,113,639,149
180,181,127,208,153
180,351,145,397,181
180,609,200,639,231
180,195,207,247,243
180,442,315,476,349
181,325,111,355,137
181,394,136,442,171
181,277,168,346,234
181,608,200,639,231
181,93,245,156,287
181,494,269,521,301
182,332,153,394,198
182,115,173,148,206
182,236,185,293,228
182,608,198,639,243
182,155,248,213,299
182,0,294,45,340
183,120,176,155,211
183,249,178,317,241
183,615,205,639,243
183,153,214,218,264
184,73,130,106,158
184,296,167,348,219
184,122,178,185,240
184,607,194,639,243
184,193,205,252,250
185,325,112,353,137
185,223,192,266,230
185,185,232,246,280
185,95,245,158,297
186,325,112,353,137
186,97,147,192,272
186,258,195,296,225
186,0,295,80,349
187,98,148,166,236
187,234,222,279,258
187,177,223,225,264
187,34,263,100,316
188,418,123,446,152
188,98,157,184,240
188,59,276,138,331
189,98,158,154,196
189,48,185,73,216
189,128,188,184,240
190,30,107,58,134
190,324,111,356,137
190,98,159,168,238
190,292,169,332,205
191,319,111,356,137
191,38,112,67,141
191,98,152,169,237
191,173,213,223,257
192,319,111,355,137
192,40,114,73,148
192,98,160,184,240
192,72,255,128,302
193,320,111,355,137
193,49,120,81,155
193,98,161,184,240
194,324,112,355,137
194,54,124,88,161
